a_0,s_19,s_19,27,26
a_0,s_20,a_0,1001,26
a_0,s_0,a_0,1001,32
a_0,s_1,s_1,1001,32
a_0,s_2,a_0,96,32
a_0,s_3,s_3,1001,32
a_0,s_4,a_0,112,32
a_0,s_5,a_0,125,32
a_0,s_6,s_6,1001,32
a_0,s_7,a_0,1001,32
a_0,s_8,s_8,1001,32
a_0,s_9,a_0,1001,32
a_0,s_10,s_10,1001,32
a_0,s_11,s_11,1001,32
a_0,s_12,s_12,1001,32
a_0,s_13,a_0,150,32
a_0,s_14,s_14,1001,32
a_0,s_15,s_15,1001,32
a_0,s_16,s_16,213,32
a_0,s_17,a_0,1001,32
a_0,s_18,s_18,1001,32
a_0,s_19,s_19,1001,32
a_0,s_20,a_0,1001,32
a_0,s_0,a_0,39,64
a_0,s_1,a_0,36,64
a_0,s_2,a_0,42,64
a_0,s_3,a_0,1001,64
a_0,s_4,a_0,85,64
a_0,s_5,a_0,1001,64
a_0,s_6,s_6,38,64
a_0,s_7,a_0,43,64
a_0,s_8,a_0,74,64
a_0,s_9,a_0,79,64
a_0,s_10,a_0,78,64
a_0,s_11,s_11,1001,64
a_0,s_12,s_12,21,64
a_0,s_13,a_0,1001,64
a_0,s_14,a_0,72,64
a_0,s_15,s_15,40,64
a_0,s_16,a_0,48,64
a_0,s_17,a_0,76,64
a_0,s_18,s_18,1001,64
a_0,s_19,a_0,1001,64
a_0,s_20,a_0,1001,64
a_0,s_0,a_0,1001,13
a_0,s_1,a_0,133,13
a_0,s_2,a_0,38,13
a_0,s_3,a_0,1001,13
a_0,s_4,a_0,1001,13
a_0,s_5,a_0,1001,13
a_0,s_6,s_6,39,13
a_0,s_7,a_0,100,13
a_0,s_8,a_0,41,13
a_0,s_9,a_0,1001,13
a_0,s_10,s_10,1001,13
a_0,s_11,s_11,69,13
a_0,s_12,s_12,1001,13
a_0,s_13,a_0,185,13
a_0,s_14,a_0,54,13
a_0,s_15,s_15,72,13
a_0,s_16,a_0,118,13
a_0,s_17,a_0,85,13
a_0,s_18,s_18,1001,13
a_0,s_19,s_19,1001,13
a_0,s_20,a_0,1001,13
a_0,s_0,a_0,1001,87
a_0,s_1,a_0,1001,87
a_0,s_2,a_0,101,87
a_0,s_3,s_3,1001,87
a_0,s_4,s_4,1001,87
a_0,s_5,a_0,88,87
a_0,s_6,s_6,1001,87
a_0,s_7,a_0,1001,87
a_0,s_8,s_8,1001,87
a_0,s_9,a_0,1001,87
a_0,s_10,s_10,1001,87
a_0,s_11,s_11,49,87
a_0,s_12,s_12,1001,87
a_0,s_13,a_0,171,87
a_0,s_14,s_14,1001,87
a_0,s_15,s_15,88,87
a_0,s_16,a_0,1001,87
a_0,s_17,a_0,111,87
a_0,s_18,s_18,1001,87
a_0,s_19,s_19,47,87
a_0,s_20,a_0,1001,87
a_0,t_0,a_0,66,11
a_0,t_1,t_1,216,11
a_0,t_2,t_2,243,11
a_0,t_3,t_3,216,11
a_0,t_4,t_4,243,11
a_0,t_5,t_5,167,11
a_0,t_6,t_6,225,11
a_0,t_7,t_7,167,11
a_0,t_8,t_8,183,11
a_0,t_9,t_9,216,11
a_0,t_10,t_10,291,11
a_0,t_11,t_11,243,11
a_0,t_12,t_12,449,11
a_0,t_13,t_13,277,11
a_0,t_14,t_14,243,11
a_0,t_15,t_15,250,11
a_0,t_16,t_16,232,11
a_0,t_17,t_17,102,11
a_0,t_18,t_18,243,11
a_0,t_19,a_0,83,11
a_0,t_20,t_20,169,11
a_0,t_0,a_0,1001,76
a_0,t_1,t_1,325,76
a_0,t_2,a_0,1001,76
a_0,t_3,a_0,1001,76
a_0,t_4,a_0,1001,76
a_0,t_5,a_0,1001,76
a_0,t_6,a_0,1001,76
a_0,t_7,a_0,1001,76
a_0,t_8,a_0,1001,76
a_0,t_9,a_0,1001,76
a_0,t_10,a_0,1001,76
a_0,t_11,a_0,1001,76
a_0,t_12,a_0,1001,76
a_0,t_13,t_13,726,76
a_0,t_14,a_0,1001,76
a_0,t_15,a_0,1001,76
a_0,t_16,a_0,1001,76
a_0,t_17,a_0,180,76
a_0,t_18,a_0,1001,76
a_0,t_19,t_19,307,76
a_0,t_20,a_0,1001,76
a_0,t_0,a_0,87,69
a_0,t_1,t_1,189,69
a_0,t_2,t_2,208,69
a_0,t_3,t_3,305,69
a_0,t_4,t_4,208,69
a_0,t_5,t_5,148,69
a_0,t_6,t_6,304,69
a_0,t_7,a_0,1001,69
a_0,t_8,t_8,201,69
a_0,t_9,t_9,205,69
a_0,t_10,t_10,316,69
a_0,t_11,t_11,208,69
a_0,t_12,t_12,165,69
a_0,t_13,t_13,367,69
a_0,t_14,t_14,204,69
a_0,t_15,t_15,208,69
a_0,t_16,t_16,233,69
a_0,t_17,t_17,240,69
a_0,t_18,t_18,208,69
a_0,t_19,a_0,116,69
a_0,t_20,t_20,233,69
a_0,t_0,t_0,165,7
a_0,t_1,t_1,182,7
a_0,t_2,t_2,157,7
a_0,t_3,t_3,177,7
a_0,t_4,t_4,154,7
a_0,t_5,a_0,1001,7
a_0,t_6,t_6,169,7
a_0,t_7,t_7,154,7
a_0,t_8,t_8,170,7
a_0,t_9,t_9,154,7
a_0,t_10,t_10,264,7
a_0,t_11,t_11,154,7
a_0,t_12,t_12,154,7
a_0,t_13,t_13,174,7
a_0,t_14,t_14,157,7
a_0,t_15,t_15,149,7
a_0,t_16,t_16,159,7
a_0,t_17,t_17,72,7
a_0,t_18,t_18,154,7
a_0,t_19,a_0,1001,7
a_0,t_20,t_20,144,7
a_0,t_0,a_0,76,26
a_0,t_1,t_1,82,26
a_0,t_2,t_2,81,26
a_0,t_3,t_3,108,26
a_0,t_4,t_4,81,26
a_0,t_5,t_5,80,26
a_0,t_6,t_6,75,26
a_0,t_7,t_7,81,26
a_0,t_8,t_8,82,26
a_0,t_9,t_9,76,26
a_0,t_10,t_10,190,26
a_0,t_11,t_11,81,26
a_0,t_12,t_12,81,26
a_0,t_13,t_13,81,26
a_0,t_14,t_14,54,26
a_0,t_15,t_15,81,26
a_0,t_16,t_16,81,26
a_0,t_17,t_17,11,26
a_0,t_18,t_18,81,26
a_0,t_19,t_19,38,26
a_0,t_20,t_20,86,26
a_0,t_0,t_0,150,32
a_0,t_1,t_1,154,32
a_0,t_2,t_2,149,32
a_0,t_3,t_3,151,32
a_0,t_4,t_4,149,32
a_0,t_5,a_0,1001,32
a_0,t_6,t_6,144,32
a_0,t_7,t_7,142,32
a_0,t_8,t_8,155,32
a_0,t_9,t_9,148,32
a_0,t_10,t_10,249,32
a_0,t_11,t_11,149,32
a_0,t_12,t_12,142,32
a_0,t_13,t_13,181,32
a_0,t_14,t_14,149,32
a_0,t_15,t_15,149,32
a_0,t_16,t_16,150,32
a_0,t_17,t_17,105,32
a_0,t_18,t_18,149,32
a_0,t_19,a_0,1001,32
a_0,t_20,t_20,145,32
a_0,t_0,a_0,46,64
a_0,t_1,a_0,33,64
a_0,t_2,a_0,27,64
a_0,t_3,a_0,26,64
a_0,t_4,a_0,27,64
a_0,t_5,a_0,48,64
a_0,t_6,a_0,44,64
a_0,t_7,a_0,32,64
a_0,t_8,a_0,27,64
a_0,t_9,a_0,27,64
a_0,t_10,a_0,27,64
a_0,t_11,a_0,27,64
a_0,t_12,a_0,27,64
a_0,t_13,a_0,78,64
a_0,t_14,a_0,27,64
a_0,t_15,a_0,27,64
a_0,t_16,a_0,27,64
a_0,t_17,t_17,21,64
a_0,t_18,a_0,27,64
a_0,t_19,a_0,51,64
a_0,t_20,a_0,44,64
a_0,t_0,t_0,170,13
a_0,t_1,t_1,175,13
a_0,t_2,t_2,153,13
a_0,t_3,t_3,167,13
a_0,t_4,t_4,155,13
a_0,t_5,a_0,1001,13
a_0,t_6,t_6,177,13
a_0,t_7,t_7,166,13
a_0,t_8,t_8,170,13
a_0,t_9,t_9,155,13
a_0,t_10,t_10,278,13
a_0,t_11,t_11,155,13
a_0,t_12,t_12,169,13
a_0,t_13,t_13,169,13
a_0,t_14,t_14,153,13
a_0,t_15,t_15,155,13
a_0,t_16,t_16,155,13
a_0,t_17,t_17,135,13
a_0,t_18,t_18,155,13
a_0,t_19,a_0,110,13
a_0,t_20,t_20,167,13
a_0,t_0,t_0,193,87
a_0,t_1,t_1,229,87
a_0,t_2,t_2,224,87
a_0,t_3,t_3,233,87
a_0,t_4,t_4,225,87
a_0,t_5,a_0,1001,87
a_0,t_6,t_6,197,87
a_0,t_7,t_7,208,87
a_0,t_8,t_8,212,87
a_0,t_9,t_9,225,87
a_0,t_10,t_10,237,87
a_0,t_11,t_11,225,87
a_0,t_12,t_12,235,87
a_0,t_13,t_13,398,87
a_0,t_14,t_14,224,87
a_0,t_15,t_15,220,87
a_0,t_16,t_16,226,87
a_0,t_17,t_17,153,87
a_0,t_18,t_18,225,87
a_0,t_19,t_19,90,87
a_0,t_20,t_20,147,87
a_0,a_0,EMPATE,1001,11
a_0,a_1,a_0,76,11
a_0,a_2,a_2,1001,11
a_0,a_3,a_3,50,11
a_0,a_4,a_0,63,11
a_0,a_5,a_5,1001,11
a_0,a_6,a_0,94,11
a_0,a_7,a_7,93,11
a_0,a_8,a_8,1001,11
a_0,a_9,a_9,116,11
a_0,a_10,a_10,1001,11
a_0,a_11,a_0,1001,11
a_0,a_12,a_0,140,11
a_0,a_13,a_13,214,11
a_0,a_14,a_14,190,11
a_0,a_15,a_0,69,11
a_0,a_16,a_16,1001,11
a_0,a_17,a_17,93,11
a_0,a_18,a_18,1001,11
a_0,a_19,a_19,503,11
a_0,a_20,a_20,1001,11
a_0,a_0,EMPATE,1001,76
a_0,a_1,a_1,158,76
a_0,a_2,a_0,1001,76
a_0,a_3,a_3,113,76
a_0,a_4,a_4,229,76
a_0,a_5,a_5,1001,76
a_0,a_6,a_0,83,76
a_0,a_7,a_7,126,76
a_0,a_8,a_0,1001,76
a_0,a_9,a_9,204,76
a_0,a_10,a_10,1001,76
a_0,a_11,a_11,464,76
a_0,a_12,a_0,173,76
a_0,a_13,a_13,303,76
a_0,a_14,a_14,1001,76
a_0,a_15,a_0,110,76
a_0,a_16,a_0,1001,76
a_0,a_17,a_17,121,76
a_0,a_18,a_0,1001,76
a_0,a_19,a_19,596,76
a_0,a_20,a_0,1001,76
a_0,a_0,EMPATE,1001,69
a_0,a_1,a_1,187,69
a_0,a_2,a_0,1001,69
a_0,a_3,a_3,270,69
a_0,a_4,a_0,147,69
a_0,a_5,a_5,1001,69
a_0,a_6,a_0,95,69
a_0,a_7,a_7,79,69
a_0,a_8,a_8,1001,69
a_0,a_9,a_0,1001,69
a_0,a_10,a_10,1001,69
a_0,a_11,a_11,525,69
a_0,a_12,a_0,719,69
a_0,a_13,a_13,193,69
a_0,a_14,a_14,132,69
a_0,a_15,a_15,1001,69
a_0,a_16,a_0,83,69
a_0,a_17,a_17,178,69
a_0,a_18,a_18,1001,69
a_0,a_19,a_0,1001,69
a_0,a_20,a_20,1001,69
a_0,a_0,EMPATE,1001,7
a_0,a_1,a_0,91,7
a_0,a_2,a_2,1001,7
a_0,a_3,a_3,241,7
a_0,a_4,a_4,139,7
a_0,a_5,a_5,1001,7
a_0,a_6,a_6,209,7
a_0,a_7,a_7,60,7
a_0,a_8,a_8,164,7
a_0,a_9,a_9,77,7
a_0,a_10,a_10,1001,7
a_0,a_11,a_11,383,7
a_0,a_12,a_0,134,7
a_0,a_13,a_13,168,7
a_0,a_14,a_14,1001,7
a_0,a_15,a_15,172,7
a_0,a_16,a_0,1001,7
a_0,a_17,a_17,92,7
a_0,a_18,a_18,1001,7
a_0,a_19,a_19,349,7
a_0,a_20,a_20,242,7
a_0,a_0,EMPATE,1001,26
a_0,a_1,a_1,52,26
a_0,a_2,a_2,1001,26
a_0,a_3,a_3,35,26
a_0,a_4,a_4,45,26
a_0,a_5,a_5,1001,26
a_0,a_6,a_0,1001,26
a_0,a_7,EMPATE,1001,26
a_0,a_8,a_8,49,26
a_0,a_9,a_0,44,26
a_0,a_10,a_10,1001,26
a_0,a_11,a_0,63,26
a_0,a_12,EMPATE,1001,26
a_0,a_13,a_13,74,26
a_0,a_14,a_14,54,26
a_0,a_15,a_0,69,26
a_0,a_16,a_16,1001,26
a_0,a_17,a_17,73,26
a_0,a_18,a_18,1001,26
a_0,a_19,EMPATE,1001,26
a_0,a_20,a_20,42,26
a_0,a_0,EMPATE,1001,32
a_0,a_1,a_0,97,32
a_0,a_2,a_2,1001,32
a_0,a_3,a_3,239,32
a_0,a_4,a_0,1001,32
a_0,a_5,a_5,1001,32
a_0,a_6,a_0,1001,32
a_0,a_7,a_7,66,32
a_0,a_8,a_8,1001,32
a_0,a_9,a_9,113,32
a_0,a_10,a_10,1001,32
a_0,a_11,a_11,376,32
a_0,a_12,a_0,139,32
a_0,a_13,a_13,127,32
a_0,a_14,a_14,214,32
a_0,a_15,a_15,1001,32
a_0,a_16,a_0,1001,32
a_0,a_17,a_17,80,32
a_0,a_18,a_18,1001,32
a_0,a_19,a_0,1001,32
a_0,a_20,a_20,1001,32
a_0,a_0,EMPATE,1001,64
a_0,a_1,a_1,82,64
a_0,a_2,a_0,29,64
a_0,a_3,a_3,52,64
a_0,a_4,a_0,39,64
a_0,a_5,a_0,74,64
a_0,a_6,a_0,44,64
a_0,a_7,EMPATE,1001,64
a_0,a_8,a_0,27,64
a_0,a_9,a_0,34,64
a_0,a_10,a_10,1001,64
a_0,a_11,a_11,412,64
a_0,a_12,EMPATE,1001,64
a_0,a_13,a_0,27,64
a_0,a_14,a_0,27,64
a_0,a_15,a_0,74,64
a_0,a_16,a_0,38,64
a_0,a_17,a_17,116,64
a_0,a_18,a_0,27,64
a_0,a_19,EMPATE,1001,64
a_0,a_20,a_0,74,64
a_0,a_0,EMPATE,1001,13
a_0,a_1,a_1,123,13
a_0,a_2,a_2,1001,13
a_0,a_3,a_3,245,13
a_0,a_4,a_0,76,13
a_0,a_5,a_0,52,13
a_0,a_6,a_0,44,13
a_0,a_7,a_7,75,13
a_0,a_8,a_8,1001,13
a_0,a_9,a_0,142,13
a_0,a_10,a_10,1001,13
a_0,a_11,a_0,50,13
a_0,a_12,a_0,1001,13
a_0,a_13,a_13,159,13
a_0,a_14,a_14,310,13
a_0,a_15,a_0,42,13
a_0,a_16,a_16,1001,13
a_0,a_17,a_17,139,13
a_0,a_18,a_18,1001,13
a_0,a_19,EMPATE,1001,13
a_0,a_20,a_20,1001,13
a_0,a_0,EMPATE,1001,87
a_0,a_1,a_1,166,87
a_0,a_2,a_2,1001,87
a_0,a_3,a_3,71,87
a_0,a_4,a_0,1001,87
a_0,a_5,a_5,1001,87
a_0,a_6,a_0,1001,87
a_0,a_7,a_7,108,87
a_0,a_8,a_8,1001,87
a_0,a_9,a_0,125,87
a_0,a_10,a_10,1001,87
a_0,a_11,a_0,1001,87
a_0,a_12,a_0,334,87
a_0,a_13,a_0,1001,87
a_0,a_14,a_14,1001,87
a_0,a_15,a_15,1001,87
a_0,a_16,a_16,1001,87
a_0,a_17,a_17,176,87
a_0,a_18,a_18,1001,87
a_0,a_19,a_0,428,87
a_0,a_20,a_20,1001,87
a_1,s_0,s_0,1001,11
a_1,s_1,a_1,163,11
a_1,s_2,EMPATE,1001,11
a_1,s_3,a_1,121,11
a_1,s_4,a_1,133,11
a_1,s_5,EMPATE,1001,11
a_1,s_6,a_1,220,11
a_1,s_7,EMPATE,1001,11
a_1,s_8,a_1,182,11
a_1,s_9,a_1,160,11
a_1,s_10,s_10,1001,11
a_1,s_11,s_11,1001,11
a_1,s_12,a_1,161,11
a_1,s_13,s_13,1001,11
a_1,s_14,EMPATE,1001,11
a_1,s_15,s_15,1001,11
a_1,s_16,EMPATE,1001,11
a_1,s_17,s_17,552,11
a_1,s_18,s_18,1001,11
a_1,s_19,s_19,1001,11
a_1,s_20,s_20,1001,11
a_1,s_0,s_0,1001,76
a_1,s_1,a_1,350,76
a_1,s_2,EMPATE,1001,76
a_1,s_3,s_3,1001,76
a_1,s_4,s_4,1001,76
a_1,s_5,EMPATE,1001,76
a_1,s_6,a_1,95,76
a_1,s_7,EMPATE,1001,76
a_1,s_8,a_1,160,76
a_1,s_9,s_9,1001,76
a_1,s_10,s_10,184,76
a_1,s_11,s_11,1001,76
a_1,s_12,a_1,176,76
a_1,s_13,s_13,1001,76
a_1,s_14,EMPATE,1001,76
a_1,s_15,a_1,75,76
a_1,s_16,EMPATE,1001,76
a_1,s_17,s_17,396,76
a_1,s_18,s_18,1001,76
a_1,s_19,s_19,1001,76
a_1,s_20,s_20,1001,76
a_1,s_0,s_0,1001,69
a_1,s_1,s_1,1001,69
a_1,s_2,EMPATE,1001,69
a_1,s_3,a_1,198,69
a_1,s_4,a_1,209,69
a_1,s_5,EMPATE,1001,69
a_1,s_6,a_1,176,69
a_1,s_7,EMPATE,1001,69
a_1,s_8,a_1,304,69
a_1,s_9,s_9,1001,69
a_1,s_10,s_10,100,69
a_1,s_11,s_11,1001,69
a_1,s_12,a_1,219,69
a_1,s_13,s_13,1001,69
a_1,s_14,EMPATE,1001,69
a_1,s_15,s_15,1001,69
a_1,s_16,EMPATE,1001,69
a_1,s_17,a_1,1001,69
a_1,s_18,s_18,1001,69
a_1,s_19,s_19,1001,69
a_1,s_20,s_20,1001,69
a_1,s_0,a_1,347,7
a_1,s_1,s_1,117,7
a_1,s_2,EMPATE,1001,7
a_1,s_3,s_3,1001,7
a_1,s_4,a_1,265,7
a_1,s_5,EMPATE,1001,7
a_1,s_6,a_1,80,7
a_1,s_7,EMPATE,1001,7
a_1,s_8,a_1,216,7
a_1,s_9,s_9,1001,7
a_1,s_10,s_10,1001,7
a_1,s_11,a_1,123,7
a_1,s_12,a_1,111,7
a_1,s_13,s_13,1001,7
a_1,s_14,EMPATE,1001,7
a_1,s_15,a_1,144,7
a_1,s_16,EMPATE,1001,7
a_1,s_17,s_17,982,7
a_1,s_18,s_18,157,7
a_1,s_19,s_19,1001,7
a_1,s_20,s_20,1001,7
a_1,s_0,s_0,1001,26
a_1,s_1,a_1,34,26
a_1,s_2,EMPATE,1001,26
a_1,s_3,a_1,1001,26
a_1,s_4,a_1,152,26
a_1,s_5,EMPATE,1001,26
a_1,s_6,s_6,37,26
a_1,s_7,EMPATE,1001,26
a_1,s_8,a_1,66,26
a_1,s_9,s_9,37,26
a_1,s_10,s_10,75,26
a_1,s_11,s_11,33,26
a_1,s_12,s_12,29,26
a_1,s_13,s_13,48,26
a_1,s_14,EMPATE,1001,26
a_1,s_15,a_1,115,26
a_1,s_16,EMPATE,1001,26
a_1,s_17,s_17,1001,26
a_1,s_18,s_18,1001,26
a_1,s_19,s_19,1001,26
a_1,s_20,s_20,1001,26
a_1,s_0,s_0,1001,32
a_1,s_1,s_1,1001,32
a_1,s_2,EMPATE,1001,32
a_1,s_3,a_1,117,32
a_1,s_4,a_1,112,32
a_1,s_5,EMPATE,1001,32
a_1,s_6,s_6,1001,32
a_1,s_7,EMPATE,1001,32
a_1,s_8,a_1,138,32
a_1,s_9,s_9,1001,32
a_1,s_10,s_10,77,32
a_1,s_11,s_11,1001,32
a_1,s_12,a_1,149,32
a_1,s_13,s_13,1001,32
a_1,s_14,EMPATE,1001,32
a_1,s_15,a_1,48,32
a_1,s_16,EMPATE,1001,32
a_1,s_17,s_17,556,32
a_1,s_18,s_18,1001,32
a_1,s_19,s_19,1001,32
a_1,s_20,s_20,1001,32
a_1,s_0,s_0,1001,64
a_1,s_1,a_1,80,64
a_1,s_2,EMPATE,1001,64
a_1,s_3,a_1,49,64
a_1,s_4,a_1,166,64
a_1,s_5,EMPATE,1001,64
a_1,s_6,s_6,1001,64
a_1,s_7,EMPATE,1001,64
a_1,s_8,a_1,74,64
a_1,s_9,s_9,70,64
a_1,s_10,a_1,227,64
a_1,s_11,s_11,1001,64
a_1,s_12,s_12,1001,64
a_1,s_13,s_13,86,64
a_1,s_14,EMPATE,1001,64
a_1,s_15,s_15,1001,64
a_1,s_16,EMPATE,1001,64
a_1,s_17,s_17,428,64
a_1,s_18,s_18,1001,64
a_1,s_19,s_19,1001,64
a_1,s_20,s_20,1001,64
a_1,s_0,s_0,1001,13
a_1,s_1,s_1,1001,13
a_1,s_2,EMPATE,1001,13
a_1,s_3,a_1,121,13
a_1,s_4,a_1,367,13
a_1,s_5,EMPATE,1001,13
a_1,s_6,a_1,96,13
a_1,s_7,EMPATE,1001,13
a_1,s_8,a_1,41,13
a_1,s_9,s_9,1001,13
a_1,s_10,s_10,212,13
a_1,s_11,a_1,85,13
a_1,s_12,a_1,142,13
a_1,s_13,s_13,1001,13
a_1,s_14,EMPATE,1001,13
a_1,s_15,a_1,129,13
a_1,s_16,EMPATE,1001,13
a_1,s_17,s_17,918,13
a_1,s_18,s_18,116,13
a_1,s_19,s_19,1001,13
a_1,s_20,s_20,1001,13
a_1,s_0,s_0,1001,87
a_1,s_1,s_1,1001,87
a_1,s_2,EMPATE,1001,87
a_1,s_3,a_1,120,87
a_1,s_4,s_4,1001,87
a_1,s_5,EMPATE,1001,87
a_1,s_6,a_1,100,87
a_1,s_7,EMPATE,1001,87
a_1,s_8,a_1,212,87
a_1,s_9,s_9,1001,87
a_1,s_10,s_10,1001,87
a_1,s_11,s_11,1001,87
a_1,s_12,a_1,164,87
a_1,s_13,s_13,1001,87
a_1,s_14,EMPATE,1001,87
a_1,s_15,a_1,56,87
a_1,s_16,EMPATE,1001,87
a_1,s_17,s_17,563,87
a_1,s_18,s_18,1001,87
a_1,s_19,s_19,1001,87
a_1,s_20,s_20,1001,87
a_1,t_0,t_0,93,11
a_1,t_1,t_1,62,11
a_1,t_2,t_2,57,11
a_1,t_3,t_3,57,11
a_1,t_4,t_4,57,11
a_1,t_5,t_5,72,11
a_1,t_6,t_6,146,11
a_1,t_7,t_7,57,11
a_1,t_8,t_8,61,11
a_1,t_9,t_9,57,11
a_1,t_10,t_10,57,11
a_1,t_11,t_11,57,11
a_1,t_12,t_12,57,11
a_1,t_13,t_13,96,11
a_1,t_14,t_14,57,11
a_1,t_15,t_15,57,11
a_1,t_16,t_16,62,11
a_1,t_17,a_1,176,11
a_1,t_18,t_18,57,11
a_1,t_19,a_1,110,11
a_1,t_20,t_20,117,11
a_1,t_0,t_0,182,76
a_1,t_1,t_1,1001,76
a_1,t_2,t_2,1001,76
a_1,t_3,t_3,1001,76
a_1,t_4,t_4,1001,76
a_1,t_5,t_5,1001,76
a_1,t_6,t_6,1001,76
a_1,t_7,t_7,1001,76
a_1,t_8,t_8,1001,76
a_1,t_9,t_9,214,76
a_1,t_10,t_10,1001,76
a_1,t_11,t_11,1001,76
a_1,t_12,t_12,531,76
a_1,t_13,t_13,1001,76
a_1,t_14,t_14,1001,76
a_1,t_15,t_15,1001,76
a_1,t_16,t_16,1001,76
a_1,t_17,a_1,121,76
a_1,t_18,t_18,1001,76
a_1,t_19,a_1,1001,76
a_1,t_20,t_20,1001,76
a_1,t_0,t_0,101,69
a_1,t_1,t_1,100,69
a_1,t_2,t_2,114,69
a_1,t_3,t_3,100,69
a_1,t_4,t_4,114,69
a_1,t_5,t_5,110,69
a_1,t_6,t_6,71,69
a_1,t_7,t_7,114,69
a_1,t_8,t_8,71,69
a_1,t_9,t_9,114,69
a_1,t_10,t_10,212,69
a_1,t_11,t_11,114,69
a_1,t_12,t_12,100,69
a_1,t_13,t_13,97,69
a_1,t_14,t_14,114,69
a_1,t_15,t_15,68,69
a_1,t_16,t_16,114,69
a_1,t_17,t_17,250,69
a_1,t_18,t_18,114,69
a_1,t_19,t_19,192,69
a_1,t_20,t_20,155,69
a_1,t_0,t_0,126,7
a_1,t_1,t_1,1001,7
a_1,t_2,t_2,1001,7
a_1,t_3,t_3,1001,7
a_1,t_4,t_4,1001,7
a_1,t_5,t_5,1001,7
a_1,t_6,t_6,1001,7
a_1,t_7,t_7,1001,7
a_1,t_8,t_8,1001,7
a_1,t_9,t_9,105,7
a_1,t_10,t_10,1001,7
a_1,t_11,t_11,1001,7
a_1,t_12,t_12,441,7
a_1,t_13,t_13,1001,7
a_1,t_14,t_14,1001,7
a_1,t_15,t_15,1001,7
a_1,t_16,t_16,1001,7
a_1,t_17,a_1,88,7
a_1,t_18,t_18,1001,7
a_1,t_19,a_1,1001,7
a_1,t_20,t_20,1001,7
a_1,t_0,t_0,51,26
a_1,t_1,t_1,76,26
a_1,t_2,t_2,80,26
a_1,t_3,t_3,81,26
